ἀπεκδέχομαι verb PM M n-2a ἀπεκδεχομεν AP ἀπεκδεχομένους ἀπεκδεχομέν ους ο+νς
ἀπεκδύομαι verb AM M n-2a ἀπεκδυσαμεν NS ἀπεκδυσάμενος ἀπεκδυσάμεν ος ο+ς
ἀπεκδύομαι verb AM M n-2a ἀπεκδυσαμεν NP ἀπεκδυσάμενοι ἀπεκδυσάμεν οι ο+ι
ἀπέκδυσις n-3e(5b) -- F n-3e(5b) ἀπεκδυσ DS ἀπεκδύσει ἀπεκδύσ ει ϳ+ι
ἀπελεγμός n-2a -- M n-2a ἀπελεγμ AS ἀπελεγμόν ἀπελεγμ όν ο+ν
ἀπελεύθερος n-2a -- M n-2a ἀπελευθερ NS ἀπελεύθερος ἀπελεύθερ ος ο+ς
ἀπελπίζω verb PA M n-3c(5b) ἀπελπιζ NP ἀπελπίζοντες ἀπελπίζ οντες οντ+ες
ἀπέραντος a-3a -- F n-2b ἀπεραντ DP ἀπεράντοις ἀπεράντ οις ο+ις
ἀπερίτμητος a-3a -- M n-2a ἀπεριτμητ VP ἀπερίτμητοι ἀπερίτμητ οι ο+ι
ἀπέρχομαι verb PM F n-1b ἀπερχομεν GP ἀπερχομένων ἀπερχομέν ων α+ων
ἀπέρχομαι verb AA M n=3c(5a-2A) ἀπελθ NS ἀπελθών ἀπελθ ών οντ+
ἀπέρχομαι verb AA M n=3c(5a-2A) ἀπελθ DS ἀπελθόντι ἀπελθ όντι οντ+ι
ἀπέρχομαι verb AA M n=3c(5a-2A) ἀπελθ NP ἀπελθόντες ἀπελθ όντες οντ+ες
ἀπέρχομαι verb AA M n=3c(5a-2A) ἀπελθ GP ἀπελθόντων ἀπελθ όντων οντ+ων
ἀπέρχομαι verb AA F n-1c ἀπελθουσ NS ἀπελθοῦσα ἀπελθοῦσ α α+
ἀπέρχομαι verb AA F n-1c ἀπελθουσ NP ἀπελθοῦσαι ἀπελθοῦσ αι α+ι
ἀπέχω verb PA M n-3c(5b) ἀπεχ GS ἀπέχοντος ἀπέχ οντος οντ+ος
ἀπέχω verb PA F n-1c ἀπεχουσ AS ἀπέχουσαν ἀπέχουσ αν α+ν
ἀπιστέω verb PA M n=3c(5b-OU) ἀπιστ GP ἀπιστούντων ἀπιστ ούντων ουντ+ων
ἀπιστέω verb PA M n=3c(5b-OU) ἀπιστ DP ἀπιστοῦσι(ν) ἀπιστ οῦσι(ν) ουντ+σι(ν)
ἀπιστέω verb AA M n=3c(5a-1A) ἀπιστησα NS ἀπιστήσας ἀπιστήσα ς ντ+ς
ἀπιστία n-1a -- F n-1a ἀπιστι NS ἀπιστία ἀπιστί α α+
ἀπιστία n-1a -- F n-1a ἀπιστι GS ἀπιστίας ἀπιστί ας α+ς
ἀπιστία n-1a -- F n-1a ἀπιστι DS ἀπιστίᾳ ἀπιστί ᾳ α+ι
ἀπιστία n-1a -- F n-1a ἀπιστι AS ἀπιστίαν ἀπιστί αν α+ν
ἄπιστος a-3a -- M n-2a ἀπιστ NS ἄπιστος ἄπιστ ος ο+ς
ἄπιστος a-3a -- M n-2a ἀπιστ GS ἀπίστου ἀπίστ ου ο+ιο
ἄπιστος a-3a -- M n-2a ἀπιστ AS ἄπιστον ἄπιστ ον ο+ν
ἄπιστος a-3a -- M n-2a ἀπιστ NP ἄπιστοι ἄπιστ οι ο+ι
ἄπιστος a-3a -- M n-2a ἀπιστ GP ἀπίστων ἀπίστ ων +ων
ἄπιστος a-3a -- M n-2a ἀπιστ DP ἀπίστοις ἀπίστ οις ο+ις
ἄπιστος a-3a -- F n-2b ἀπιστ NS ἄπιστος ἄπιστ ος ο+ς
ἄπιστος a-3a -- F n-2b ἀπιστ AS ἄπιστον ἄπιστ ον ο+ν
ἄπιστος a-3a -- F n-2b ἀπιστ VS ἄπιστος ἄπιστ ος ο+ς
ἄπιστος a-3a -- N n-2c ἀπιστ NS ἄπιστον ἄπιστ ον ο+ν
ἁπλότης n-3c(1) -- F n-3c(1) ἁπλοτη GS ἁπλότητος ἁπλότη τος τ+ος
ἁπλότης n-3c(1) -- F n-3c(1) ἁπλοτη DS ἁπλότητι ἁπλότη τι τ+ι
ἁπλότης n-3c(1) -- F n-3c(1) ἁπλοτη AS ἁπλότητα ἁπλότη τα τ+α
ἁπλοῦς a=1b(OMICRON) -- M n=2d(OMICRON) ἁπλ NS ἁπλοῦς ἁπλ οῦς οο+ς
ἀποβαίνω verb AA M n=3c(5a-1A) ἀποβα NP ἀποβάντες ἀποβά ντες ντ+ες
ἀποβάλλω verb AA M n=3c(5a-2A) ἀποβαλ NS ἀποβαλών ἀποβαλ ών οντ+
ἀπόβλητος a-3a -- N n-2c ἀποβλητ NS ἀπόβλητον ἀπόβλητ ον ο+ν
ἀποβολή n-1b -- F n-1b ἀποβολ NS ἀποβολή ἀποβολ ή η+
ἀπογίνομαι verb AM M n-2a ἀπογενομεν NP ἀπογενόμενοι ἀπογενόμεν οι ο+ι
ἀπογραφή n-1b -- F n-1b ἀπογραφ NS ἀπογραφή ἀπογραφ ή η+
ἀπογραφή n-1b -- F n-1b ἀπογραφ GS ἀπογραφῆς ἀπογραφ ῆς η+ς
ἀπογράφω verb XM M n-2a ἀπογεγραμμεν GP ἀπογεγραμμένων ἀπογεγραμμέν ων +ων
ἀποδείκνυμι verb PA M n=3c(5a-UPSILON) ἀποδεικν AS ἀποδεικνύντα ἀποδεικν ύντα υντ+α
ἀποδείκνυμι verb XM M n-2a ἀποδεδειγμεν AS ἀποδεδειγμένον ἀποδεδειγμέν ον ο+ν
ἀπόδειξις n-3e(5b) -- F n-3e(5b) ἀποδειξ DS ἀποδείξει ἀποδείξ ει ϳ+ι
ἀπόδεκτος a-3a -- N n-2c ἀποδεκτ NS ἀπόδεκτον ἀπόδεκτ ον ο+ν
ἀποδέχομαι verb AM M n-2a ἀποδεξαμεν NS ἀποδεξάμενος ἀποδεξάμεν ος ο+ς
ἀποδέχομαι verb AM M n-2a ἀποδεξαμεν NP ἀποδεξάμενοι ἀποδεξάμεν οι ο+ι
ἀποδημέω verb PA M n=3c(5b-OU) ἀποδημ NS ἀποδημῶν ἀποδημ ῶν ουντ+
ἀπόδημος a-3a -- M n-2a ἀποδημ NS ἀπόδημος ἀπόδημ ος ο+ς
ἀποδίδωμι verb PA M n=3c(5a-OMICRON) ἀποδιδ NP ἀποδιδόντες ἀποδιδ όντες οντ+ες
ἀποδίδωμι verb PA N n=3c(5a-OMICRON) ἀποδιδ NS ἀποδιδοῦν ἀποδιδ οῦν οντ+
ἀποδίδωμι verb AA M n=3c(5a-OMICRON) ἀποδ NS ἀποδούς ἀποδ ούς οντ+ς
ἀποδίδωμι verb FA M n-3c(5b) ἀποδωσ NP ἀποδώσοντες ἀποδώσ οντες οντ+ες
ἀποδιορίζω verb PA M n-3c(5b) ἀποδιοριζ NP ἀποδιορίζοντες ἀποδιορίζ οντες οντ+ες
ἀποδοκιμάζω verb XM M n-2a ἀποδεδοκιμασμεν AS ἀποδεδοκιμασμένον ἀποδεδοκιμασμέν ον ο+ν
ἀποδοχή n-1b -- F n-1b ἀποδοχ GS ἀποδοχῆς ἀποδοχ ῆς η+ς
ἀπόθεσις n-3e(5b) -- F n-3e(5b) ἀποθεσ NS ἀπόθεσις ἀπόθεσ ις ϳ+ς
ἀποθήκη n-1b -- F n-1b ἀποθηκ NS ἀποθήκη ἀποθήκ η η+
ἀποθήκη n-1b -- F n-1b ἀποθηκ AS ἀποθήκην ἀποθήκ ην η+ν
ἀποθήκη n-1b -- F n-1b ἀποθηκ AP ἀποθήκας ἀποθήκ ας α+νς
ἀποθησαυρίζω verb PA M n-3c(5b) ἀποθησαυριζ AP ἀποθησαυρίζοντας ἀποθησαυρίζ οντας οντ+ας
ἀποθνῄσκω verb PA M n-3c(5b) ἀποθνῃσκ NS ἀποθνῄσκων ἀποθνῄσκ ων οντ+
ἀποθνῄσκω verb PA M n-3c(5b) ἀποθνῃσκ NP ἀποθνῄσκοντες ἀποθνῄσκ οντες οντ+ες
ἀποθνῄσκω verb AA M n=3c(5a-2A) ἀποθαν NS ἀποθανών ἀποθαν ών οντ+
ἀποθνῄσκω verb AA M n=3c(5a-2A) ἀποθαν GS ἀποθανόντος ἀποθαν όντος οντ+ος
ἀποθνῄσκω verb AA M n=3c(5a-2A) ἀποθαν DS ἀποθανόντι ἀποθαν όντι οντ+ι
ἀποθνῄσκω verb AA M n=3c(5a-2A) ἀποθαν NP ἀποθανόντες ἀποθαν όντες οντ+ες
ἀποθνῄσκω verb AA N n=3c(5a-2A) ἀποθαν NP ἀποθανόντα ἀποθαν όντα οντ+α
ἀποκάλυψις n-3e(5b) -- F n-3e(5b) ἀποκαλυψ NS ἀποκάλυψις ἀποκάλυψ ις ϳ+ς
ἀποκάλυψις n-3e(5b) -- F n-3e(5b) ἀποκαλυψ GS ἀποκαλύψεως ἀποκαλύψ εως ϳ+ος
ἀποκάλυψις n-3e(5b) -- F n-3e(5b) ἀποκαλυψ DS ἀποκαλύψει ἀποκαλύψ ει ϳ+ι
ἀποκάλυψις n-3e(5b) -- F n-3e(5b) ἀποκαλυψ AS ἀποκάλυψιν ἀποκάλυψ ιν ϳ+ν
ἀποκάλυψις n-3e(5b) -- F n-3e(5b) ἀποκαλυψ GP ἀποκαλύψεων ἀποκαλύψ εων ϳ+ων
ἀποκάλυψις n-3e(5b) -- F n-3e(5b) ἀποκαλυψ AP ἀποκαλύψεις ἀποκαλύψ εις ϳ+νς
ἀποκαραδοκία n-1a -- F n-1a ἀποκαραδοκι NS ἀποκαραδοκία ἀποκαραδοκί α α+
ἀποκαραδοκία n-1a -- F n-1a ἀποκαραδοκι AS ἀποκαραδοκίαν ἀποκαραδοκί αν α+ν
ἀποκατάστασις n-3e(5b) -- F n-3e(5b) ἀποκαταστασ GS ἀποκαταστάσεως ἀποκαταστάσ εως ϳ+ος
ἀπόκειμαι verb PM F n-1b ἀποκειμεν AS ἀποκειμένην ἀποκειμέν ην η+ν
ἀπόκριμα n-3c(4) -- N n-3c(4) ἀποκριμα AS ἀπόκριμα ἀπόκριμα _ τ+
ἀποκρίνομαι verb AP M n=3c(5a-EPSILON) ἀποκριθ NS ἀποκριθείς ἀποκριθ είς εντ+ς
ἀποκρίνομαι verb AP M n=3c(5a-EPSILON) ἀποκριθ NP ἀποκριθέντες ἀποκριθ έντες εντ+ες
ἀποκρίνομαι verb AP F n-1c ἀποκριθεισ NS ἀποκριθεῖσα ἀποκριθεῖσ α α+
ἀποκρίνομαι verb AP N n=3c(5a-EPSILON) ἀποκριθ NS ἀποκριθέν ἀποκριθ έν εντ+
ἀπόκρισις n-3e(5b) -- F n-3e(5b) ἀποκρισ DS ἀποκρίσει ἀποκρίσ ει ϳ+ι
ἀπόκρισις n-3e(5b) -- F n-3e(5b) ἀποκρισ AS ἀπόκρισιν ἀπόκρισ ιν ϳ+ν
ἀπόκρισις n-3e(5b) -- F n-3e(5b) ἀποκρισ DP ἀποκρίσεσι(ν) ἀποκρίσ εσι(ν) ϳ+σι(ν)
ἀποκρύπτω verb XM F n-1b ἀποκεκρυμμεν AS ἀποκεκρυμμένην ἀποκεκρυμμέν ην η+ν
ἀποκρύπτω verb XM N n-2c ἀποκεκρυμμεν GS ἀποκεκρυμμένου ἀποκεκρυμμέν ου ο+ιο
ἀποκρύπτω verb XM N n-2c ἀποκεκρυμμεν AS ἀποκεκρυμμένον ἀποκεκρυμμέν ον ο+ν
ἀπόκρυφος a-3a -- M n-2a ἀποκρυφ NP ἀπόκρυφοι ἀπόκρυφ οι ο+ι
ἀπόκρυφος a-3a -- N n-2c ἀποκρυφ NS ἀπόκρυφον ἀπόκρυφ ον ο+ν
ἀποκτείνω verb PA M n-3c(5b) ἀποκτειν∨ἀποκτενν NP ἀποκτέννοντες ἀποκτένν οντες οντ+ες
ἀποκτείνω verb PA M n-3c(5b) ἀποκτειν∨ἀποκτενν GP ἀποκτεινόντων ἀποκτειν όντων οντ+ων
ἀποκτείνω verb PA M n-3c(5b) ἀποκτειν∨ἀποκτενν GP ἀποκτεννόντων ἀποκτενν όντων οντ+ων
ἀποκτείνω verb PA F n-1c ἀποκτεινουσ NS ἀποκτείνουσα ἀποκτείνουσ α α+
ἀποκτείνω verb AA M n=3c(5a-1A) ἀποκτεινα NS ἀποκτείνας ἀποκτείνα ς ντ+ς
ἀποκτείνω verb AA M n=3c(5a-1A) ἀποκτεινα GP ἀποκτεινάντων ἀποκτεινά ντων ντ+ων
ἀποκτείνω verb AP M n=3c(5a-EPSILON) ἀποκτανθ NS ἀποκτανθείς ἀποκτανθ είς εντ+ς
ἀποκυλίω verb XM M n-2a ἀποκεκυλισμεν AS ἀποκεκυλισμένον ἀποκεκυλισμέν ον ο+ν
ἀπολαμβάνω verb PA M n-3c(5b) ἀπολαμβαν NP ἀπολαμβάνοντες ἀπολαμβάν οντες οντ+ες
ἀπολαμβάνω verb AM M n-2a ἀπολαβομεν NS ἀπολαβόμενος ἀπολαβόμεν ος ο+ς
ἀπόλαυσις n-3e(5b) -- F n-3e(5b) ἀπολαυσ AS ἀπόλαυσιν ἀπόλαυσ ιν ϳ+ν
ἀπολείπω verb AA M n=3c(5a-2A) ἀπολιπ AP ἀπολιπόντας ἀπολιπ όντας οντ+ας
ἀπόλλυμι verb PM M n-2a ἀπολλυμεν NP ἀπολλύμενοι ἀπολλύμεν οι ο+ι
ἀπόλλυμι verb PM M n-2a ἀπολλυμεν DP ἀπολλυμένοις ἀπολλυμέν οις ο+ις
ἀπόλλυμι verb PM F n-1b ἀπολλυμεν AS ἀπολλυμένην ἀπολλυμέν ην η+ν
ἀπόλλυμι verb PM N n-2c ἀπολλυμεν GS ἀπολλυμένου ἀπολλυμέν ου ο+ιο
ἀπόλλυμι verb AA M n=3c(5a-1A) ἀπολεσα NS ἀπολέσας ἀπολέσα ς ντ+ς
ἀπόλλυμι verb AM M n-2a ἀπολομεν GS ἀπολομένου ἀπολομέν ου ο+ιο
ἀπόλλυμι verb XA M n-3c(1-XAP) ἀπολωλ NS ἀπολωλώς ἀπολωλ ώς οτ+ς
ἀπόλλυμι verb XA N n-3c(1-XAP) ἀπολωλ AS ἀπολωλός ἀπολωλ ός οτ+ς
ἀπόλλυμι verb XA N n-3c(1-XAP) ἀπολωλ AP ἀπολωλότα ἀπολωλ ότα οτ+α
ἀπολογέομαι verb PM M n-2a ἀπολογουμεν GS ἀπολογουμένου ἀπολογουμέν ου ο+ιο
ἀπολογέομαι verb PM M n-2a ἀπολογουμεν GP ἀπολογουμένων ἀπολογουμέν ων +ων
ἀπολογία n-1a -- F n-1a ἀπολογι NS ἀπολογία ἀπολογί α α+
ἀπολογία n-1a -- F n-1a ἀπολογι GS ἀπολογίας ἀπολογί ας α+ς
ἀπολογία n-1a -- F n-1a ἀπολογι DS ἀπολογίᾳ ἀπολογί ᾳ α+ι
ἀπολογία n-1a -- F n-1a ἀπολογι AS ἀπολογίαν ἀπολογί αν α+ν
ἀπολύτρωσις n-3e(5b) -- F n-3e(5b) ἀπολυτρωσ NS ἀπολύτρωσις ἀπολύτρωσ ις ϳ+ς
ἀπολύτρωσις n-3e(5b) -- F n-3e(5b) ἀπολυτρωσ GS ἀπολυτρώσεως ἀπολυτρώσ εως ϳ+ος
ἀπολύτρωσις n-3e(5b) -- F n-3e(5b) ἀπολυτρωσ AS ἀπολύτρωσιν ἀπολύτρωσ ιν ϳ+ν
ἀπολύω verb PA M n-3c(5b) ἀπολυ NS ἀπολύων ἀπολύ ων οντ+
ἀπολύω verb AA M n=3c(5a-1A) ἀπολυσα NS ἀπολύσας ἀπολύσα ς ντ+ς
ἀπολύω verb AA F n-1c ἀπολυσασ NS ἀπολύσασα ἀπολύσασ α α+
ἀπολύω verb AP M n=3c(5a-EPSILON) ἀπολυθ NP ἀπολυθέντες ἀπολυθ έντες εντ+ες
ἀπολύω verb XM M n-2a ἀπολελυμεν AS ἀπολελυμένον ἀπολελυμέν ον ο+ν
ἀπολύω verb XM F n-1b ἀπολελυμεν AS ἀπολελυμένην ἀπολελυμέν ην η+ν
ἀπονέμω verb PA M n-3c(5b) ἀπονεμ NP ἀπονέμοντες ἀπονέμ οντες οντ+ες
ἀποπλέω verb AA M n=3c(5a-1A) ἀποπλευσα NP ἀποπλεύσαντες ἀποπλεύσα ντες ντ+ες
ἀπορέω verb PM M n-2a ἀπορουμεν NS ἀπορούμενος ἀπορούμεν ος ο+ς
ἀπορέω verb PM M n-2a ἀπορουμεν NP ἀπορούμενοι ἀπορούμεν οι ο+ι
ἀπορία n-1a -- F n-1a ἀπορι DS ἀπορίᾳ ἀπορί ᾳ α+ι
ἀπορίπτω verb AA M n=3c(5a-1A) ἀποριψα AP ἀπορίψαντας ἀπορίψα ντας ντ+ας
ἀπορφανίζω verb AP M n=3c(5a-EPSILON) ἀπορφανισθ NP ἀπορφανισθέντες ἀπορφανισθ έντες εντ+ες
ἀποσκίασμα n-3c(4) -- N n-3c(4) ἀποσκιασμα NS ἀποσκίασμα ἀποσκίασμα _ τ+
ἀποσπάω verb AP M n=3c(5a-EPSILON) ἀποσπασθ AP ἀποσπασθέντας ἀποσπασθ έντας εντ+ας
ἀποστασία n-1a -- F n-1a ἀποστασι NS ἀποστασία ἀποστασί α α+
ἀποστασία n-1a -- F n-1a ἀποστασι AS ἀποστασίαν ἀποστασί αν α+ν
ἀποστάσιον n-2c -- N n-2c ἀποστασι GS ἀποστασίου ἀποστασί ου ο+ιο
ἀποστάσιον n-2c -- N n-2c ἀποστασι AS ἀποστάσιον ἀποστάσι ον ο+ν
ἀποστέλλω verb PM N n-2c ἀποστελλομεν NP ἀποστελλόμενα ἀποστελλόμεν α α
ἀποστέλλω verb AA M n=3c(5a-1A) ἀποστειλα NS ἀποστείλας ἀποστείλα ς ντ+ς
ἀποστέλλω verb AA M n=3c(5a-1A) ἀποστειλα AS ἀποστείλαντα ἀποστείλα ντα ντ+α
ἀποστέλλω verb AA M n=3c(5a-1A) ἀποστειλα NP ἀποστείλαντες ἀποστείλα ντες ντ+ες
ἀποστέλλω verb AA M n=3c(5a-1A) ἀποστειλα AP ἀποστείλαντας ἀποστείλα ντας ντ+ας
ἀποστέλλω verb AP N n=3c(5a-EPSILON) ἀποσταλ DS ἀποσταλέντι ἀποσταλ έντι εντ+ι
ἀποστέλλω verb XM M n-2a ἀπεσταλμεν NS ἀπεσταλμένος ἀπεσταλμέν ος ο+ς
ἀποστέλλω verb XM M n-2a ἀπεσταλμεν NP ἀπεσταλμένοι ἀπεσταλμέν οι ο+ι
ἀποστέλλω verb XM M n-2a ἀπεσταλμεν AP ἀπεσταλμένους ἀπεσταλμέν ους ο+νς
ἀποστερέω verb XM M n-2a ἀπεστερημεν GP ἀπεστερημένων ἀπεστερημέν ων +ων
ἀποστολή n-1b -- F n-1b ἀποστολ GS ἀποστολῆς ἀποστολ ῆς η+ς
ἀποστολή n-1b -- F n-1b ἀποστολ AS ἀποστολήν ἀποστολ ήν η+ν
ἀπόστολος n-2a -- M n-2a ἀποστολ NS ἀπόστολος ἀπόστολ ος ο+ς
ἀπόστολος n-2a -- M n-2a ἀποστολ GS ἀποστόλου ἀποστόλ ου ο+ιο
ἀπόστολος n-2a -- M n-2a ἀποστολ AS ἀπόστολον ἀπόστολ ον ο+ν
ἀπόστολος n-2a -- M n-2a ἀποστολ NP ἀπόστολοι ἀπόστολ οι ο+ι
ἀπόστολος n-2a -- M n-2a ἀποστολ GP ἀποστόλων ἀποστόλ ων +ων
ἀπόστολος n-2a -- M n-2a ἀποστολ DP ἀποστόλοις ἀποστόλ οις ο+ις
ἀπόστολος n-2a -- M n-2a ἀποστολ AP ἀποστόλους ἀποστόλ ους ο+νς
ἀποστρέφω verb PA M n-3c(5b) ἀποστρεφ AS ἀποστρέφοντα ἀποστρέφ οντα οντ+α
ἀποστρέφω verb PM M n-2a ἀποστρεφομεν NP ἀποστρεφόμενοι ἀποστρεφόμεν οι ο+ι
ἀποστρέφω verb PM M n-2a ἀποστρεφομεν GP ἀποστρεφομένων ἀποστρεφομέν ων +ων
ἀποστυγέω verb PA M n=3c(5b-OU) ἀποστυγ NP ἀποστυγοῦντες ἀποστυγ οῦντες ουντ+ες
ἀποσυνάγωγος a-3a -- M n-2a ἀποσυναγωγ NS ἀποσυνάγωγος ἀποσυνάγωγ ος ο+ς
ἀποσυνάγωγος a-3a -- M n-2a ἀποσυναγωγ NP ἀποσυνάγωγοι ἀποσυνάγωγ οι ο+ι
ἀποσυνάγωγος a-3a -- M n-2a ἀποσυναγωγ AP ἀποσυναγώγους ἀποσυναγώγ ους ο+νς
ἀποτάσσομαι verb AM M n-2a ἀποταξαμεν NS ἀποταξάμενος ἀποταξάμεν ος ο+ς
ἀποτελέω verb AP F n-1c ἀποτελεσθεισ NS ἀποτελεσθεῖσα ἀποτελεσθεῖσ α α+
ἀποτίθημι verb AM M n-2a ἀποθεμεν NP ἀποθέμενοι ἀποθέμεν οι ο+ι
ἀποτινάσσω verb AA M n=3c(5a-1A) ἀποτιναξα NS ἀποτινάξας ἀποτινάξα ς ντ+ς
ἀποτομία n-1a -- F n-1a ἀποτομι NS ἀποτομία ἀποτομί α α+
ἀποτομία n-1a -- F n-1a ἀποτομι AS ἀποτομίαν ἀποτομί αν α+ν
ἀπουσία n-1a -- F n-1a ἀπουσι DS ἀπουσίᾳ ἀπουσί ᾳ α+ι
ἀποφεύγω verb PA M n-3c(5b) ἀποφευγ AP ἀποφεύγοντας ἀποφεύγ οντας οντ+ας
ἀποφεύγω verb AA M n=3c(5a-2A) ἀποφυγ NP ἀποφυγόντες ἀποφυγ όντες οντ+ες
ἀποφορτίζομαι verb PM N n-2c ἀποφορτιζομεν NS ἀποφορτιζόμενον ἀποφορτιζόμεν ον ο+ν
ἀπόχρησις n-3e(5b) -- F n-3e(5b) ἀποχρησ DS ἀποχρήσει ἀποχρήσ ει ϳ+ι
ἀποχωρέω verb AA M n=3c(5a-1A) ἀποχωρησα NS ἀποχωρήσας ἀποχωρήσα ς ντ+ς
ἀποψύχω verb PA M n-3c(5b) ἀποψυχ GP ἀποψυχόντων ἀποψυχ όντων οντ+ων
ἀπρόσιτος a-3a -- N n-2c ἀπροσιτ AS ἀπρόσιτον ἀπρόσιτ ον ο+ν
ἀπρόσκοπος a-3a -- M n-2a ἀπροσκοπ NP ἀπρόσκοποι ἀπρόσκοπ οι ο+ι
ἀπρόσκοπος a-3a -- F n-2b ἀπροσκοπ AS ἀπρόσκοπον ἀπρόσκοπ ον ο+ν
ἄπταιστος a-3a -- M n-2a ἀπταιστ AP ἀπταίστους ἀπταίστ ους ο+νς
ἅπτω verb AA M n=3c(5a-1A) ἁψα NS ἅψας ἅψα ς ντ+ς
ἅπτω verb AA M n=3c(5a-1A) ἁψα NP ἅψαντες ἅψα ντες ντ+ες
ἅπτω verb AM M n-2a ἁψαμεν NS ἁψάμενος ἁψάμεν ος ο+ς
ἀπωθέομαι verb AM M n-2a ἀπωσαμεν NP ἀπωσάμενοι ἀπωσάμεν οι ο+ι
ἀπώλεια n-1a -- F n-1a ἀπωλει NS ἀπώλεια ἀπώλει α α+
ἀπώλεια n-1a -- F n-1a ἀπωλει GS ἀπωλείας ἀπωλεί ας α+ς
ἀπώλεια n-1a -- F n-1a ἀπωλει AS ἀπώλειαν ἀπώλει αν α+ν
ἀρά n-1a -- F n-1a ἀρ GS ἀρᾶς ἀρ ᾶς α+ς
ἄραφος a-3a -- M n-2a ἀραφ NS ἄραφος ἄραφ ος ο+ς
ἀργός a-1a(2a) -- M n-2a ἀργ NP ἀργοί ἀργ οί ο+ι
ἀργός a-1a(2a) -- M n-2a ἀργ AP ἀργούς ἀργ ούς ο+νς
ἀργός a-1a(2a) -- F n-1b ἀργ NS ἀργή ἀργ ή η+
ἀργός a-1a(2a) -- F n-1b ἀργ NP ἀργαί ἀργ αί α+ι
ἀργός a-1a(2a) -- N n-2c ἀργ AS ἀργόν ἀργ όν ο+ν
ἀργύριον n-2c -- N n-2c ἀργυρι NS ἀργύριον ἀργύρι ον ο+ν
ἀργύριον n-2c -- N n-2c ἀργυρι GS ἀργυρίου ἀργυρί ου ο+ιο
ἀργύριον n-2c -- N n-2c ἀργυρι DS ἀργυρίῳ ἀργυρί ῳ ο+ι
ἀργύριον n-2c -- N n-2c ἀργυρι AS ἀργύριον ἀργύρι ον ο+ν
ἀργύριον n-2c -- N n-2c ἀργυρι AP ἀργύρια ἀργύρι α α
ἀργυροκόπος n-2a -- M n-2a ἀργυροκοπ NS ἀργυροκόπος ἀργυροκόπ ος ο+ς
ἄργυρος n-2a -- M n-2a ἀργυρ NS ἄργυρος ἄργυρ ος ο+ς
ἄργυρος n-2a -- M n-2a ἀργυρ GS ἀργύρου ἀργύρ ου ο+ιο
ἄργυρος n-2a -- M n-2a ἀργυρ DS ἀργύρῳ ἀργύρ ῳ ο+ι
ἄργυρος n-2a -- M n-2a ἀργυρ AS ἄργυρον ἄργυρ ον ο+ν
ἀργυροῦς a-1b -- M n-2d ἀργυρ AP ἀργυροῦς ἀργυρ οῦς εο+νς
ἀργυροῦς a-1b -- N n-2d ἀργυρ NP ἀργυρᾶ ἀργυρ ᾶ εο!+α
ἀργυροῦς a-1b -- N n-2d ἀργυρ AP ἀργυρᾶ ἀργυρ ᾶ εο!+α
ἀρεσκεία n-1a -- F n-1a ἀρεσκει AS ἀρεσκείαν ἀρεσκεί αν α+ν
ἀρέσκω verb PA M n-3c(5b) ἀρεσκ NP ἀρέσκοντες ἀρέσκ οντες οντ+ες
ἀρέσκω verb PA M n-3c(5b) ἀρεσκ GP ἀρεσκόντων ἀρεσκ όντων οντ+ων
ἀρέσκω verb AA F n-1c ἀρεσασ GS ἀρεσάσης ἀρεσάσ ης η+ς
ἀρεστός a-1a(2a) -- N n-2c ἀρεστ NS ἀρεστόν ἀρεστ όν ο+ν
ἀρεστός a-1a(2a) -- N n-2c ἀρεστ AP ἀρεστά ἀρεστ ά α
ἀρετή n-1b -- F n-1b ἀρετ NS ἀρετή ἀρετ ή η+
ἀρετή n-1b -- F n-1b ἀρετ DS ἀρετῇ ἀρετ ῇ η+ι
ἀρετή n-1b -- F n-1b ἀρετ AS ἀρετήν ἀρετ ήν η+ν
ἀρετή n-1b -- F n-1b ἀρετ AP ἀρετάς ἀρετ άς α+νς
ἀρήν n-3f(1c) -- M n-3f(1c) ἀρ AP ἄρνας ἄρ νας _ν+ας
ἀριθμέω verb XM F n-1b ἠριθμημεν NP ἠριθμημέναι ἠριθμημέν αι α+ι
ἀριθμός n-2a -- M n-2a ἀριθμ NS ἀριθμός ἀριθμ ός ο+ς
ἀριθμός n-2a -- M n-2a ἀριθμ GS ἀριθμοῦ ἀριθμ οῦ ο+ιο
ἀριθμός n-2a -- M n-2a ἀριθμ DS ἀριθμῷ ἀριθμ ῷ ο+ι
ἀριθμός n-2a -- M n-2a ἀριθμ AS ἀριθμόν ἀριθμ όν ο+ν
ἀριστερός a-1a(1) -- F n-1a ἀριστερ NS ἀριστερά ἀριστερ ά α+
ἀριστερός a-1a(1) -- N n-2c ἀριστερ GP ἀριστερῶν ἀριστερ ῶν +ων
ἄριστον n-2c -- N n-2c ἀριστ GS ἀρίστου ἀρίστ ου ο+ιο
ἄριστον n-2c -- N n-2c ἀριστ AS ἄριστον ἄριστ ον ο+ν
ἀρκετός a-1a(2a) -- M n-2a ἀρκετ NS ἀρκετός ἀρκετ ός ο+ς
ἀρκετός a-1a(2a) -- N n-2c ἀρκετ NS ἀρκετόν ἀρκετ όν ο+ν
ἀρκέω verb PM M n-2a ἀρκουμεν NS ἀρκούμενος ἀρκούμεν ος ο+ς
ἀρκέω verb PM M n-2a ἀρκουμεν NP ἀρκούμενοι ἀρκούμεν οι ο+ι
